Date,Month,Year,Journal Entry ID,Account,Debit,Credit,Solde,Description,Document Reference,Currency,Supplier/client,Component
2022-06-01,6,2022,,Raw material inventory,66159.06,,66159.06,,,,Component 3,
2022-06-01,6,2022,,Raw material inventory,2045240.00,,2045240.00,,,,Component 4,
2022-06-01,6,2022,,Raw material inventory,67582.20,,67582.20,,,,Component 5,
2022-06-01,6,2022,,Raw material inventory,220837.00,,220837.00,,,,Component 6,
2022-07-01,7,2022,,Raw material inventory,721888.00,,721888.00,,,,Component 1,
2022-07-01,7,2022,,Raw material inventory,373452.48,,373452.48,,,,Component 2,
2022-07-01,7,2022,,Raw material inventory,481406.00,,481406.00,,,,Component 3,
2022-07-01,7,2022,,Raw material inventory,2971958.00,,2971958.00,,,,Component 4,
2022-07-01,7,2022,,Raw material inventory,57456.60,,57456.60,,,,Component 5,
2022-07-01,7,2022,,Raw material inventory,25381.00,,25381.00,,,,Component 6,
2022-08-01,8,2022,,Raw material inventory,777343.20,,777343.20,,,,Component 1,
2022-08-01,8,2022,,Raw material inventory,338635.60,,338635.60,,,,Component 2,
2022-08-01,8,2022,,Raw material inventory,230813.52,,230813.52,,,,Component 3,
2022-08-01,8,2022,,Raw material inventory,3299835.00,,3299835.00,,,,Component 4,
2022-08-01,8,2022,,Raw material inventory,312893.00,,312893.00,,,,Component 5,
2022-08-01,8,2022,,Raw material inventory,128486.00,,128486.00,,,,Component 6,
2022-09-01,9,2022,,Raw material inventory,848264.00,,848264.00,,,,Component 1,
2022-09-01,9,2022,,Raw material inventory,325975.68,,325975.68,,,,Component 2,
2022-09-01,9,2022,,Raw material inventory,262236.60,,262236.60,,,,Component 3,
2022-09-01,9,2022,,Raw material inventory,3246834.00,,3246834.00,,,,Component 4,
2022-09-01,9,2022,,Raw material inventory,275113.30,,275113.30,,,,Component 5,
2022-09-01,9,2022,,Raw material inventory,189441.00,,189441.00,,,,Component 6,
2022-10-01,10,2022,,Raw material inventory,972703.20,,972703.20,,,,Component 1,
2022-10-01,10,2022,,Raw material inventory,427551.18,,427551.18,,,,Component 2,
2022-10-01,10,2022,,Raw material inventory,329941.48,,329941.48,,,,Component 3,
2022-10-01,10,2022,,Raw material inventory,3813020.00,,3813020.00,,,,Component 4,
2022-10-01,10,2022,,Raw material inventory,149955.30,,149955.30,,,,Component 5,
2022-10-01,10,2022,,Raw material inventory,158814.00,,158814.00,,,,Component 6,
2022-11-01,11,2022,,Raw material inventory,841701.60,,841701.60,,,,Component 1,
2022-11-01,11,2022,,Raw material inventory,431522.30,,431522.30,,,,Component 2,
2022-11-01,11,2022,,Raw material inventory,357806.20,,357806.20,,,,Component 3,
2022-11-01,11,2022,,Raw material inventory,4236876.00,,4236876.00,,,,Component 4,
2022-11-01,11,2022,,Raw material inventory,159932.00,,159932.00,,,,Component 5,
2022-11-01,11,2022,,Raw material inventory,356972.00,,356972.00,,,,Component 6,
2022-12-01,12,2022,,Raw material inventory,1085339.20,,1085339.20,,,,Component 1,
2022-12-01,12,2022,,Raw material inventory,405619.66,,405619.66,,,,Component 2,
2022-12-01,12,2022,,Raw material inventory,226366.38,,226366.38,,,,Component 3,
2022-12-01,12,2022,,Raw material inventory,4145553.00,,4145553.00,,,,Component 4,
2022-12-01,12,2022,,Raw material inventory,39506.00,,39506.00,,,,Component 5,
2022-12-01,12,2022,,Raw material inventory,296412.00,,296412.00,,,,Component 6,
2022-02-01,2,2022,,Balance sheet Rawmatinv,,158330.80,-158330.80,,,,Component 1,
2022-02-01,2,2022,,Balance sheet Rawmatinv,,416425.32,-416425.32,,,,Component 2,
2022-02-01,2,2022,,Balance sheet Rawmatinv,,309794.05,-309794.05,,,,Component 3,
2022-02-01,2,2022,,Balance sheet Rawmatinv,,329406.00,-329406.00,,,,Component 4,
2022-02-01,2,2022,,Balance sheet Rawmatinv,,2062.80,-2062.80,,,,Component 5,
2022-02-01,2,2022,,Balance sheet Rawmatinv,,1330.00,-1330.00,,,,Component 6,
2022-03-01,3,2022,,Balance sheet Rawmatinv,,30416.00,-30416.00,,,,Component 1,
2022-03-01,3,2022,,Balance sheet Rawmatinv,,435593.76,-435593.76,,,,Component 2,
2022-03-01,3,2022,,Balance sheet Rawmatinv,,155025.18,-155025.18,,,,Component 3,
2022-03-01,3,2022,,Balance sheet Rawmatinv,,155790.00,-155790.00,,,,Component 4,
2022-03-01,3,2022,,Balance sheet Rawmatinv,,60780.05,-60780.05,,,,Component 5,
2022-03-01,3,2022,,Balance sheet Rawmatinv,,127827.00,-127827.00,,,,Component 6,
2022-04-01,4,2022,,Balance sheet Rawmatinv,,385540.40,-385540.40,,,,Component 1,
2022-04-01,4,2022,,Balance sheet Rawmatinv,,459795.06,-459795.06,,,,Component 2,
2022-04-01,4,2022,,Balance sheet Rawmatinv,,132180.60,-132180.60,,,,Component 3,
2022-04-01,4,2022,,Balance sheet Rawmatinv,,1180476.00,-1180476.00,,,,Component 4,
2022-04-01,4,2022,,Balance sheet Rawmatinv,,82298.70,-82298.70,,,,Component 5,
2022-04-01,4,2022,,Balance sheet Rawmatinv,,447238.00,-447238.00,,,,Component 6,
2022-05-01,5,2022,,Balance sheet Rawmatinv,,426928.00,-426928.00,,,,Component 1,
2022-05-01,5,2022,,Balance sheet Rawmatinv,,415182.18,-415182.18,,,,Component 2,
2022-05-01,5,2022,,Balance sheet Rawmatinv,,229372.37,-229372.37,,,,Component 3,
2022-05-01,5,2022,,Balance sheet Rawmatinv,,1720818.00,-1720818.00,,,,Component 4,
2022-05-01,5,2022,,Balance sheet Rawmatinv,,76952.20,-76952.20,,,,Component 5,
2022-05-01,5,2022,,Balance sheet Rawmatinv,,57266.00,-57266.00,,,,Component 6,
2022-06-01,6,2022,,Balance sheet Rawmatinv,,485344.80,-485344.80,,,,Component 1,
2022-06-01,6,2022,,Balance sheet Rawmatinv,,402234.42,-402234.42,,,,Component 2,
2022-06-01,6,2022,,Balance sheet Rawmatinv,,66159.06,-66159.06,,,,Component 3,
2022-06-01,6,2022,,Balance sheet Rawmatinv,,2045240.00,-2045240.00,,,,Component 4,
2022-06-01,6,2022,,Balance sheet Rawmatinv,,67582.20,-67582.20,,,,Component 5,
2022-06-01,6,2022,,Balance sheet Rawmatinv,,220837.00,-220837.00,,,,Component 6,
2022-07-01,7,2022,,Balance sheet Rawmatinv,,721888.00,-721888.00,,,,Component 1,
2022-07-01,7,2022,,Balance sheet Rawmatinv,,373452.48,-373452.48,,,,Component 2,
2022-07-01,7,2022,,Balance sheet Rawmatinv,,481406.00,-481406.00,,,,Component 3,
2022-07-01,7,2022,,Balance sheet Rawmatinv,,2971958.00,-2971958.00,,,,Component 4,
2022-07-01,7,2022,,Balance sheet Rawmatinv,,57456.60,-57456.60,,,,Component 5,
2022-07-01,7,2022,,Balance sheet Rawmatinv,,25381.00,-25381.00,,,,Component 6,
2022-08-01,8,2022,,Balance sheet Rawmatinv,,777343.20,-777343.20,,,,Component 1,
2022-08-01,8,2022,,Balance sheet Rawmatinv,,338635.60,-338635.60,,,,Component 2,
2022-08-01,8,2022,,Balance sheet Rawmatinv,,230813.52,-230813.52,,,,Component 3,
2022-08-01,8,2022,,Balance sheet Rawmatinv,,3299835.00,-3299835.00,,,,Component 4,
2022-08-01,8,2022,,Balance sheet Rawmatinv,,312893.00,-312893.00,,,,Component 5,
2022-08-01,8,2022,,Balance sheet Rawmatinv,,128486.00,-128486.00,,,,Component 6,
2022-09-01,9,2022,,Balance sheet Rawmatinv,,848264.00,-848264.00,,,,Component 1,
2022-09-01,9,2022,,Balance sheet Rawmatinv,,325975.68,-325975.68,,,,Component 2,
2022-09-01,9,2022,,Balance sheet Rawmatinv,,262236.60,-262236.60,,,,Component 3,
2022-09-01,9,2022,,Balance sheet Rawmatinv,,3246834.00,-3246834.00,,,,Component 4,
2022-09-01,9,2022,,Balance sheet Rawmatinv,,275113.30,-275113.30,,,,Component 5,
2022-09-01,9,2022,,Balance sheet Rawmatinv,,189441.00,-189441.00,,,,Component 6,
2022-10-01,10,2022,,Balance sheet Rawmatinv,,972703.20,-972703.20,,,,Component 1,
2022-10-01,10,2022,,Balance sheet Rawmatinv,,427551.18,-427551.18,,,,Component 2,
2022-10-01,10,2022,,Balance sheet Rawmatinv,,329941.48,-329941.48,,,,Component 3,
2022-10-01,10,2022,,Balance sheet Rawmatinv,,3813020.00,-3813020.00,,,,Component 4,
2022-10-01,10,2022,,Balance sheet Rawmatinv,,149955.30,-149955.30,,,,Component 5,
2022-10-01,10,2022,,Balance sheet Rawmatinv,,158814.00,-158814.00,,,,Component 6,
2022-11-01,11,2022,,Balance sheet Rawmatinv,,841701.60,-841701.60,,,,Component 1,
2022-11-01,11,2022,,Balance sheet Rawmatinv,,431522.30,-431522.30,,,,Component 2,
2022-11-01,11,2022,,Balance sheet Rawmatinv,,357806.20,-357806.20,,,,Component 3,
2022-11-01,11,2022,,Balance sheet Rawmatinv,,4236876.00,-4236876.00,,,,Component 4,
2022-11-01,11,2022,,Balance sheet Rawmatinv,,159932.00,-159932.00,,,,Component 5,
2022-11-01,11,2022,,Balance sheet Rawmatinv,,356972.00,-356972.00,,,,Component 6,
2022-12-01,12,2022,,Balance sheet Rawmatinv,,1085339.20,-1085339.20,,,,Component 1,
2022-12-01,12,2022,,Balance sheet Rawmatinv,,405619.66,-405619.66,,,,Component 2,
2022-12-01,12,2022,,Balance sheet Rawmatinv,,226366.38,-226366.38,,,,Component 3,
2022-12-01,12,2022,,Balance sheet Rawmatinv,,4145553.00,-4145553.00,,,,Component 4,
2022-12-01,12,2022,,Balance sheet Rawmatinv,,39506.00,-39506.00,,,,Component 5,
2022-12-01,12,2022,,Balance sheet Rawmatinv,,296412.00,-296412.00,,,,Component 6,
2022-02-01,2,2022,,Cash and Cash Equivalents,3607884.00,,3607884.00,,,,,
2022-03-01,3,2022,,Cash and Cash Equivalents,7214915.90,,7214915.90,,,,,
2022-04-01,4,2022,,Cash and Cash Equivalents,5825205.90,,5825205.90,,,,,
2022-05-01,5,2022,,Cash and Cash Equivalents,22839043.62,,22839043.62,,,,,
2022-06-01,6,2022,,Cash and Cash Equivalents,25553263.21,,25553263.21,,,,,
2022-07-01,7,2022,,Cash and Cash Equivalents,26096565.18,,26096565.18,,,,,
2022-08-01,8,2022,,Cash and Cash Equivalents,35733386.94,,35733386.94,,,,,
2022-09-01,9,2022,,Cash and Cash Equivalents,43738790.82,,43738790.82,,,,,
2022-10-01,10,2022,,Cash and Cash Equivalents,45618337.52,,45618337.52,,,,,
2022-11-01,11,2022,,Cash and Cash Equivalents,58977900.26,,58977900.26,,,,,
2022-12-01,12,2022,,Cash and Cash Equivalents,63938757.96,,63938757.96,,,,,
2022-02-01,2,2022,,Bilan CashandCash,,3607884.00,-3607884.00,,,,,
2022-03-01,3,2022,,Bilan CashandCash,,7214915.90,-7214915.90,,,,,
2022-04-01,4,2022,,Bilan CashandCash,,5825205.90,-5825205.90,,,,,
2022-05-01,5,2022,,Bilan CashandCash,,22839043.62,-22839043.62,,,,,
2022-06-01,6,2022,,Bilan CashandCash,,25553263.21,-25553263.21,,,,,
2022-07-01,7,2022,,Bilan CashandCash,,26096565.18,-26096565.18,,,,,
2022-08-01,8,2022,,Bilan CashandCash,,35733386.94,-35733386.94,,,,,
2022-09-01,9,2022,,Bilan CashandCash,,43738790.82,-43738790.82,,,,,
2022-10-01,10,2022,,Bilan CashandCash,,45618337.52,-45618337.52,,,,,
2022-11-01,11,2022,,Bilan CashandCash,,58977900.26,-58977900.26,,,,,
2022-12-01,12,2022,,Bilan CashandCash,,63938757.96,-63938757.96,,,,,
